LIB_ID,LIB_NAME,FIPS_ST,FIPS_CO,COUNTY_POP,LAT,LON
104-005,MILLBROOK PUBLIC LIBRARY,1,51,80808,32.4767889,-86.3620007
104-006,ROCKFORD PUBLIC LIBRARY,1,37,11065,32.894112,-86.162362
104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,1,123,41221,32.5401591,-85.8792243
104-008,WETUMPKA PUBLIC LIBRARY,1,51,80808,32.535896,-86.205711
104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,1,77,92774,34.8035633,-87.6746533
516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,1,33,54499,34.7365408,-87.7034975
999-039,LEIGHTON PUBLIC LIBRARY,1,33,54499,34.700231,-87.5289566
999-042,MUSCLE SHOALS PUBLIC LIBRARY,1,33,54499,34.7444578,-87.645404
999-050,ROGERSVILLE PUBLIC LIBRARY,1,77,92774,34.8242352,-87.2920732
516-004,SHEFFIELD PUBLIC LIBRARY,1,33,54499,34.7614588,-87.6985416
999-066,NORTHWEST REGIONAL LIBRARY,1,93,30305,33.9308411,-87.8150451
106-000,HAMILTON - CLYDE NIX PUBLIC LIBRARY,1,93,30305,34.143375,-87.992958
106-001,KENNEDY PUBLIC LIBRARY,1,75,14203,33.5860805,-87.9759123
106-002,GUIN - MCHS COMMUNITY LIBRARY,1,93,30305,33.9822137,-87.9177289
106-003,MILLPORT PUBLIC LIBRARY,1,75,14203,33.5615529,-88.0894225
106-004,RUSSELLVILLE PUBLIC LIBRARY,1,59,31542,34.5047372,-87.7302538
106-005,SULLIGENT PUBLIC LIBRARY,1,75,14203,33.9003387,-88.1317513
106-006,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,1,75,14203,33.757955,-88.1107773
106-007,RED BAY - WEATHERFORD PUBLIC LIBRARY,1,59,31542,34.4427927,-88.1573331
106-008,WINFIELD PUBLIC LIBRARY,1,93,30305,33.9308411,-87.8150451
106-009,ATHENS - LIMESTONE PUBLIC LIBRARY,1,83,88924,34.7998164,-86.9645795
107-001,DECATUR PUBLIC LIBRARY,1,103,119628,34.606014,-86.981431
107-002,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,1,103,119628,34.444159,-86.934983
107-003,LAWRENCE COUNTY PUBLIC LIBRARY,1,79,33571,34.4758893,-87.2944961
AL0079-003,BALDWIN COUNTY LIBRARY COOPERATIVE,1,3,195443,30.550709,-87.716861
107-004,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,1,3,195443,30.550709,-87.716861
AL0080-004,DAPHNE PUBLIC LIBRARY,1,3,195443,30.6181,-87.905194
500-000,FAIRHOPE PUBLIC LIBRARY,1,3,195443,30.5230526,-87.9008897
500-001,FOLEY PUBLIC LIBRARY,1,3,195443,30.4063657,-87.6795864
500-002,BAY MINETTE PUBLIC LIBRARY,1,3,195443,30.8826155,-87.776059
999-072,LOXLEY PUBLIC LIBRARY,1,3,195443,30.619925,-87.7529391
500-004,OSCAR JOHNSON MEMORIAL LIBRARY,1,3,195443,30.5450831,-87.7518658
500-005,ROBERTSDALE PUBLIC LIBRARY,1,3,195443,30.552994,-87.7134011
500-006,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,1,3,195443,30.2724838,-87.6922688
500-008,ADAMSVILLE PUBLIC LIBRARY,1,73,659197,33.6001341,-86.9532308
501-001,BESSEMER PUBLIC LIBRARY,1,73,659197,33.403367,-86.954919
501-002,MOUNTAIN BROOK - EMMET O'NEAL LIBRARY,1,73,659197,33.501479,-86.756435
501-003,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,1,73,659197,33.491112,-86.915404
501-004,FULTONDALE PUBLIC LIBRARY,1,73,659197,33.6084582,-86.7983605
501-005,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,1,73,659197,33.650038,-86.818551
501-006,GRAYSVILLE PUBLIC LIBRARY,1,73,659197,33.62657,-86.973355
501-007,HOMEWOOD PUBLIC LIBRARY,1,73,659197,33.475485,-86.795527
501-008,HOOVER PUBLIC LIBRARY,1,73,659197,33.3878766,-86.8059591
501-009,HUEYTOWN PUBLIC LIBRARY,1,73,659197,33.448032,-86.996988
501-010,IRONDALE PUBLIC LIBRARY,1,73,659197,33.537758,-86.706599
501-011,LEEDS - JANE CULBRETH LIBRARY,1,73,659197,33.543466,-86.541708
501-012,MIDFIELD PUBLIC LIBRARY,1,73,659197,33.4576713,-86.9155953
501-013,PLEASANT GROVE PUBLIC LIBRARY,1,73,659197,33.49169,-86.971744
501-014,TARRANT PUBLIC LIBRARY,1,73,659197,33.583108,-86.76988
501-015,TRUSSVILLE PUBLIC LIBRARY,1,73,659197,33.626614,-86.604764
501-016,VESTAVIA HILLS LIBRARY IN THE FOREST,1,73,659197,33.430399,-86.788939
501-017,WARRIOR PUBLIC LIBRARY,1,73,659197,33.8133995,-86.8079621
501-018,BIRMINGHAM PUBLIC - AVONDALE REGIONAL LIBRARY,1,73,659197,33.5205135,-86.7739694
AL0108-007,BIRMINGHAM PUBLIC - CENTRAL BRANCH,1,73,659197,33.520858,-86.807252
AL0108-003,BIRMINGHAM PUBLIC - EAST ENSLEY BRANCH,1,73,659197,33.5151619,-86.8893367
AL0108-006,BIRMINGHAM PUBLIC - EAST LAKE BRANCH,1,73,659197,33.5606169,-86.7277113
AL0108-008,BIRMINGHAM PUBLIC - EASTWOOD BRANCH,1,73,659197,33.521152,-86.726321
AL0108-004,BIRMINGHAM PUBLIC - ENSLEY BRANCH,1,73,659197,33.5041679,-86.8936968
AL0108-009,BIRMINGHAM PUBLIC - FIVE POINTS WEST BRANCH,1,73,659197,33.4932112,-86.8731926
AL0108-010,BIRMINGHAM PUBLIC - INGLENOOK BRANCH,1,73,659197,33.5620709,-86.7766869
AL0108-011,BIRMINGHAM PUBLIC - NORTH AVONDALE BRANCH,1,73,659197,33.531693,-86.772897
AL0108-012,BIRMINGHAM PUBLIC - NORTH BIRMINGHAM REGIONAL BRANCH,1,73,659197,33.5523535,-86.819795
AL0108-013,BIRMINGHAM PUBLIC - POWDERLY BRANCH,1,73,659197,33.463868,-86.887672
AL0108-014,BIRMINGHAM PUBLIC - PRATT CITY BRANCH,1,73,659197,33.5408528,-86.8783578
AL0108-016,BIRMINGHAM PUBLIC - SMITHFIELD BRANCH,1,73,659197,33.51177,-86.807625
AL0108-005,BIRMINGHAM PUBLIC - SOUTHSIDE BRANCH,1,73,659197,33.499717,-86.79822
AL0108-017,BIRMINGHAM PUBLIC - SPRINGVILLE ROAD REGIONAL BRANCH,1,73,659197,33.61605,-86.676086
AL0108-018,BIRMINGHAM PUBLIC - TITUSVILLE BRANCH,1,73,659197,33.474792,-86.876336
AL0108-019,BIRMINGHAM PUBLIC - WEST END BRANCH,1,73,659197,33.492257,-86.854999
AL0108-020,BIRMINGHAM PUBLIC - WOODLAWN BRANCH,1,73,659197,33.542374,-86.749921
AL0108-021,BIRMINGHAM PUBLIC - WYLAM BRANCH,1,73,659197,33.505726,-86.920456
504-000,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,1,49,70894,34.4448893,-85.7202819
AL0108-022,HENAGAR PUBLIC LIBRARY,1,49,70894,34.643435,-85.726236
AL0109-006,FORT PAYNE - DEKALB COUNTY BOOKMOBILE,1,49,70894,34.4448893,-85.7202819
AL0109-005,COLLINSVILLE PUBLIC LIBRARY,1,49,70894,34.262949,-85.85884
504-001,GERALDINE PUBLIC LIBRARY,1,49,70894,34.351313,-86.000527
504-002,RAINSVILLE PUBLIC LIBRARY,1,49,70894,34.4866702,-85.8291084
504-003,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,1,53,37893,31.0226245,-87.4857384
505-000,ATMORE PUBLIC LIBRARY,1,53,37893,31.0226245,-87.4857384
505-001,BREWTON PUBLIC LIBRARY,1,53,37893,31.1202492,-87.070251
505-002,FLOMATON PUBLIC LIBRARY,1,53,37893,31.0017558,-87.2622884
506-000,GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,1,55,103962,34.012704,-86.00984
505-003,GADSDEN - ETOWAH COUNTY PUBLIC - EAST GADSDEN BRANCH,1,55,103962,34.004314,-85.974845
AL0117-002,HOYT WARSHAM ALABAMA CITY BRANCH LIBRARY,1,55,103962,34.0225813,-86.0453331
AL0117-008,ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,1,55,103962,34.0238057,-86.0879371
999-082,RAINBOW CITY PUBLIC LIBRARY,1,55,103962,33.950372,-86.046756
508-001,DEMOPOLIS PUBLIC LIBRARY,1,91,20228,32.5173396,-87.8362042
508-002,MARENGO COUNTY PUBLIC LIBRARY,1,91,20228,32.3073678,-87.7964092
509-000,MARSHALL COUNTY COOPERATIVE LIBRARY,1,95,94569,34.2572669,-86.2102182
509-001,ARAB PUBLIC LIBRARY,1,95,94569,34.3203564,-86.4969444
509-002,BOAZ PUBLIC LIBRARY,1,95,94569,34.2007876,-86.1618496
509-003,GUNTERSVILLE PUBLIC LIBRARY,1,95,94569,34.349128,-86.3021338
509-004,ALBERTVILLE PUBLIC LIBRARY,1,95,94569,34.2644447,-86.2030013
BR,HARRISON REGIONAL LIBRARY SYSTEM,1,117,204196,33.1853806,-86.6076137
510-000,HARPERSVILLE PUBLIC LIBRARY,1,117,204196,33.3528052,-86.4312265
BR,WESTOVER PUBLIC LIBRARY,1,117,204196,33.3582,-86.518977
510-001,ALABASTER - ALBERT L. SCOTT LIBRARY,1,117,204196,33.2443077,-86.8266374
510-002,CALERA PUBLIC LIBRARY,1,117,204196,33.0969663,-86.76927
510-003,COLUMBIANA PUBLIC LIBRARY,1,117,204196,33.1853806,-86.6076137
510-004,HELENA - JANE B. HOLMES PUBLIC LIBRARY,1,117,204196,33.2898063,-86.8425123
510-005,VINCENT - LALLOUSE MCGRAW PUBLIC LIBRARY,1,117,204196,33.4052714,-86.4168041
510-006,PARNELL MEMORIAL LIBRARY,1,117,204196,33.0938698,-86.8448327
510-007,PELHAM PUBLIC LIBRARY,1,117,204196,33.2879651,-86.8108402
510-008,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,1,117,204196,33.2360487,-86.4841584
AL0137-002,NORTH SHELBY COUNTY LIBRARY,1,117,204196,33.3650849,-86.7170245
AL0137-003,MT LAUREL LIBRARY,1,117,204196,33.41066,-86.626614
511-002,ALICEVILLE PUBLIC LIBRARY,1,107,19383,33.1293647,-88.1478147
511-003,CARROLLTON PUBLIC LIBRARY,1,107,19383,33.2570984,-88.094376
511-004,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,1,107,19383,33.318245,-87.9030931
512-000,REFORM PUBLIC LIBRARY,1,107,19383,33.3767418,-88.0159554
512-001,ST. CLAIR COUNTY LIBRARY,1,115,86244,33.8372552,-86.252813
512-002,ASHVILLE PUBLIC LIBRARY,1,115,86244,33.836515,-86.2538416
512-003,MOODY - DORIS STANLEY MEMORIAL LIBRARY,1,115,86244,33.59037,-86.485362
999-031,ODENVILLE PUBLIC LIBRARY,1,115,86244,33.6829026,-86.396313
513-001,PELL CITY PUBLIC LIBRARY,1,115,86244,33.5871996,-86.2860134
513-002,YORK - HIGHTOWER MEMORIAL LIBRARY,1,119,13345,32.4864668,-88.2963388
514-001,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,1,119,13345,32.5843336,-88.1893487
514-001,ANNISTON AND CALHOUN COUNTY PUBLIC LIBRARY,1,15,116547,33.6571016,-85.8282323
AL0154-006,ANNISTON AND CALHOUN  COUNTY - CARVER BRANCH,1,15,116547,33.6623415,-85.8385343
514-002,ANNISTON AND CALHOUN COUNTY - BOOKMOBILE,1,15,116547,33.6571016,-85.8282323
514-003,JACKSONVILLE PUBLIC LIBRARY,1,15,116547,33.812728,-85.761294
999-001,PIEDMONT PUBLIC LIBRARY,1,15,116547,33.9234694,-85.6135761
999-002,AKRON PUBLIC LIBRARY,1,65,15311,32.877488,-87.735677
999-002,ASHFORD BRANCH LIBRARY,1,69,103626,31.182903,-85.233656
999-002,DOTHAN - ROSSIE PURCELL  BRANCH PUBLIC LIBRARY,1,69,103626,31.2915434,-85.1117818
AL0158-009,DOTHAN / HOUSTON-LOVE MEMORIAL LIBRARY,1,69,103626,31.227956,-85.395248
999-003,DOTHAN / HOUSTON-LOVE MEMORIAL LIBRARY BOOKMOBILE,1,69,103626,31.227956,-85.395248
999-004,BLOUNTSVILLE PUBLIC LIBRARY,1,9,57720,34.0789393,-86.5899637
999-005,CHEROKEE PUBLIC LIBRARY,1,33,54499,34.7564856,-87.9722003
999-006,BRENT - CENTREVILLE PUBLIC LIBRARY,1,7,22504,32.9482,-87.14828
999-006,CHILTON - CLANTON PUBLIC LIBRARY,1,21,43836,32.8407531,-86.6244927
999-006,CHILTON - CLANTON PUBLIC - JEMISON BRANCH LIBRARY,1,21,43836,32.9607587,-86.7444444
999-006,CHILTON - CLANTON PUBLIC - MAPLESVILLE BRANCH,1,21,43836,32.7883348,-86.8732308
999-008,CHOCTAW COUNTY PUBLIC LIBRARY,1,23,13397,32.090181,-88.2200745
999-007,CHOCTAW COUNTY PUBLIC - GILBERTOWN BRANCH,1,23,13397,31.8729057,-88.3133934
999-007,CHOCTAW COUNTY PUBLIC - SILAS BRANCH,1,23,13397,31.7680868,-88.3279673
999-009,CITRONELLE MEMORIAL LIBRARY,1,97,414560,31.09093,-88.2292
999-010,GROVE HILL PUBLIC LIBRARY,1,25,25166,31.7053424,-87.7750514
999-010,HUNTSVILLE PUBLIC - BESSIE K. RUSSELL BRANCH,1,89,347073,34.7618691,-86.6097629
999-010,HUNTSVILLE PUBLIC - ELEANOR E. MURPHY BRANCH,1,89,347073,34.660206,-86.5729389
999-010,GURLEY PUBLIC LIBRARY,1,89,347073,34.6961614,-86.3718849
AL0166-026,HUNTSVILLE PUBLIC - MADISON BRANCH LIBRARY,1,89,347073,34.8358546,-86.5212247
AL0166-017,HUNTSVILLE PUBLIC - ELIZABETH CARPENTER PUBLIC LIBRARY,1,89,347073,34.533926,-86.394727
999-010,HUNTSVILLE PUBLIC - TRIANA BRANCH,1,89,347073,34.5868617,-86.7368473
999-011,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY BOOKMOBILE,1,89,347073,34.7233808,-86.5902804
999-010,HUNTSVILLE PUBLIC - BAILEY COVE BRANCH LIBRARY,1,89,347073,34.644655,-86.540803
999-010,"HUNTSVILLE PUBLIC - DR. RICHARD SHOWERS, SR. LIBRARY",1,89,347073,34.783069,-86.598629
999-010,HUNTSVILLE PUBLIC - TILLMAN HILL BRANCH,1,89,347073,34.9341897,-86.573006
999-010,HUNTSVILLE PUBLIC - MONROVIA BRANCH LIBRARY,1,89,347073,34.8119471,-86.715183
999-010,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,1,89,347073,34.7233808,-86.5902804
999-010,HUNTSVILLE PUBLIC - OSCAR MASON BRANCH,1,89,347073,34.728871,-86.604659
999-012,"EUTAW - JAMES C. POOLE, JR. MEMORIAL LIIBRARY",1,63,8718,32.842769,-87.8878201
999-013,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,1,13,20289,31.8319039,-86.6261633
999-014,HALE COUNTY LIBRARY,1,65,15311,32.7040712,-87.5922125
999-015,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,1,97,414560,30.7649243,-88.0783898
999-016,JACKSON - WHITE SMITH MEMORIAL LIBRARY,1,25,25166,31.5123009,-87.8937061
999-017,MARION - PERRY COUNTY PUBLIC LIBRARY,1,105,9978,32.6342635,-87.3190838
999-018,WOODVILLE PUBLIC LIBRARY,1,71,52944,34.6272358,-86.2747007
999-019,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,1,97,414560,30.4252008,-88.2416029
999-020,SCOTTSBORO PUBLIC LIBRARY,1,71,52944,34.6577986,-86.0351652
999-021,ONEONTA PUBLIC LIBRARY,1,9,57720,33.944598,-86.4756872
999-022,THOMASVILLE PUBLIC LIBRARY,1,25,25166,31.9320968,-87.7370527
999-023,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,1,87,19822,32.4219418,-85.689088
999-024,MOUNDVILLE PUBLIC LIBRARY,1,65,15311,32.9983447,-87.6311823
999-032,UNIONTOWN PUBLIC LIBRARY,1,105,9978,32.449444,-87.513613
999-026,PRICHARD PUBLIC LIBRARY,1,97,414560,30.7322332,-88.0839418
999-025,PRICHARD PUBLIC - MITCHELL BRANCH,1,97,414560,30.7617,-88.159987
999-030,WASHINGTON COUNTY PUBLIC - MCINTOSH BRANCH LIBRARY,1,129,16842,31.2594497,-88.0120156
999-026,WASHINGTON COUNTY PUBLIC LIBRARY,1,129,16842,31.4529431,-88.2090227
AL0182-006,WASHINGTON COUNTY BOOKMOBILE,1,129,16842,31.4529431,-88.2090227
999-032,EVERGREEN - CONECUH COUNTY PUBLIC LIBRARY,1,35,12898,31.433966,-86.949201
AL0187-023,MOBILE PUBLIC LIBRARY - BEN MAY MAIN LIBRARY,1,97,414560,30.6871,-88.050915
999-032,MOBILE PUBLIC - PARKWAY BRANCH,1,97,414560,30.6313219,-88.0890222
999-032,MOBILE PUBLIC - MOORER/SPRING HILL BRANCH,1,97,414560,30.695159,-88.144392
BR,MOBILE PUBLIC - TOULMINVILLE BRANCH,1,97,414560,30.70903,-88.096823
AL0186-013,MOBILE PUBLIC - SARALAND BRANCH LIBRARY,1,97,414560,30.8246437,-88.0738605
AL0186-017,MOBILE PUBLIC LIBRARY - BOOKMOBILE,1,97,414560,30.687204,-88.05057
BR,MOBILE PUBLIC - WEST REGIONAL LIBRARY,1,97,414560,30.6638922,-88.1697331
999-032,MOBILE PUBLIC - THEODORE OAKS BRANCH,1,97,414560,30.55608,-88.172595
999-032,MOBILE PUBLIC - TRINITY GARDENS COMMUNITY BRANCH LIBRARY,1,97,414560,30.732607,-88.11262
999-032,SEMMES BRANCH,1,97,414560,30.778642,-88.258335
999-037,MONTGOMERY PUBLIC - JULIETTE HAMPTON MORGAN MEMORIAL LIBRARY,1,101,227271,32.3718816,-86.3054022
AL0187-022,MONTGOMERY PUBLIC - COLISEUM BOULEVARD BRANCH,1,101,227271,32.4001842,-86.2596721
999-036,MONTGOMERY PUBLIC - GOVERNOR'S SQUARE BRANCH,1,101,227271,32.3274429,-86.246221
999-036,MONTGOMERY PUBLIC - PIKE ROAD BRANCH,1,101,227271,32.3468927,-86.0922165
AL0187-002,MONTGOMERY PUBLIC - PINE LEVEL BRANCH,1,101,227271,32.0646252,-86.0603795
999-036,MONTGOMERY PUBLIC - PINTLALA BRANCH,1,101,227271,32.1763908,-86.3712498
999-036,MONTGOMERY PUBLIC - RAMER BRANCH,1,101,227271,32.0521364,-86.2188146
999-036,MONTGOMERY PUBLIC - BERTHA P. WILLIAMS LIBRARY AT ROSA PARKS,1,101,227271,32.359181,-86.316774
999-036,MONTGOMERY PUBLIC - EL LOWDER REGIONAL LIBRARY,1,101,227271,32.3249516,-86.1964032
999-036,MONTGOMERY PUBLIC - RUFUS A. LEWIS REGIONAL BRANCH,1,101,227271,32.3474302,-86.3387762
999-036,MONTGOMERY PUBLIC - HAMPSTEAD BRANCH,1,101,227271,32.3124959,-86.1872954
999-040,WHITE HALL PUBLIC LIBRARY,1,85,10730,32.3015646,-86.7126351
516-002,STEVENSON PUBLIC LIBRARY,1,71,52944,34.8704105,-85.8362172
516-003,KILLEN PUBLIC LIBRARY,1,77,92774,34.8590241,-87.5417043
999-043,LEXINGTON PUBLIC LIBRARY,1,77,92774,34.968624,-87.3711971
999-044,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,1,1,55136,32.45694,-86.4688389
999-043,AUTAUGAVILLE PUBLIC LIBRARY,1,1,55136,32.4315739,-86.6571677
999-043,BILLINGSLEY PUBLIC LIBRARY,1,1,55136,32.6587763,-86.7185883
999-043,MARBURY PUBLIC LIBRARY,1,1,55136,32.7015603,-86.4800114
999-045,FAYETTE COUNTY MEMORIAL LIBRARY,1,57,16909,33.6874936,-87.8307842
999-046,PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY,1,113,59430,32.4749617,-85.0160214
AL0196-010,SELMA - DALLAS COUNTY PUBLIC LIBRARY,1,47,42102,32.4090206,-87.0204842
999-047,WEAVER-BOLDEN BRANCH LIBRARY,1,125,200744,33.1890538,-87.5793516
999-047,TUSCALOOSA PUBLIC LIBRARY,1,125,200744,33.216299,-87.562204
AL0196-009,TUSCALOOSA PUBLIC LIBRARY - BOOKMOBILE,1,125,200744,33.216299,-87.562204
999-048,BROWN BRANCH LIBRARY,1,125,200744,33.1213629,-87.542141
999-048,TUSCALOOSA PUBLIC LIBRARY BOOKMOBILE 2,1,125,200744,33.216299,-87.562204
AL0199-010,WILCOX COUNTY LIBRARY,1,131,11262,31.9904584,-87.2890637
999-048,WILCOX COUNTY - PINE APPLE BRANCH LIBRARY,1,131,11262,31.8896747,-86.9925517
999-049,WILCOX COUNTY - PINE HILL BRANCH LIBRARY,1,131,11262,31.9878031,-87.5891896
AL0199-011,MONROE COUNTY PUBLIC LIBRARY,1,99,22188,31.5279756,-87.3243597
AL0199-012,CULLMAN COUNTY PUBLIC LIBRARY,1,43,80783,34.1791174,-86.8426587
999-051,CULLMAN COUNTY PUBLIC - HANCEVILLE BRANCH,1,43,80783,34.059285,-86.771152
AL0199-013,CULLMAN COUNTY PUBLIC - BOOKMOBILE,1,43,80783,34.1791174,-86.8426587
999-052,CULLMAN COUNTY PUBLIC - COLONY BRANCH LIBRARY,1,43,80783,33.945993,-86.8820147
999-052,CULLMAN COUNTY PUBLIC - FAIRVIEW BRANCH,1,43,80783,34.245388,-86.743325
999-051,CULLMAN PUBLIC LIBARY - GARDEN CITY BRANCH LIBRARY,1,43,80783,34.0104674,-86.7492906
999-052,CULLMAN PUBLIC LIBRARY - GUY HUNT LIBRARY - HOLLY POND,1,43,80783,34.1809547,-86.6223754
999-081,VALLEY - H. GRADY BRADSHAW CHAMBERS COUNTY LIBRARY,1,17,34175,32.838742,-85.1776664
512-004,LAFAYETTE PILOT PUBLIC LIBRARY,1,17,34175,32.8983772,-85.4002977
999-063,HOKES BLUFF - RUFUS FLOYD PUBLIC LIBRARY,1,55,103962,33.9918343,-85.8660367
504-004,RAGLAND PUBLIC LIBRARY,1,115,86244,33.743743,-86.1445441
999-053,HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY,1,85,10730,32.196458,-86.672832
517-002,IDER PUBLIC LIBRARY,1,49,70894,34.661511,-85.697972
999-076,EUFAULA CARNEGIE LIBRARY,1,5,26978,31.8952201,-85.145656
509-005,EUFAULA - MCCOO MEMORIAL CHILDREN'S LIBRARY,1,5,26978,31.8952201,-85.145656
107-005,GRANT PUBLIC LIBRARY,1,95,94569,34.52494,-86.2525582
107-006,DALEVILLE PUBLIC LIBRARY,1,45,49845,31.3165588,-85.7067791
504-005,COURTLAND PUBLIC LIBRARY,1,79,33571,34.6735129,-87.3103494
999-083,EVA PUBLIC LIBRARY,1,103,119628,34.3337634,-86.7722979
500-009,CROSSVILLE PUBLIC LIBRARY,1,49,70894,34.2883395,-85.987618
999-073,WALNUT GROVE - WESTSIDE PUBLIC LIBRARY,1,55,103962,34.0351019,-86.3187542
107-007,ORANGE BEACH PUBLIC LIBRARY,1,3,195443,30.292057,-87.576965
512-007,SATSUMA PUBLIC LIBRARY,1,97,414560,30.845112,-88.0597909
999-074,FALKVILLE PUBLIC LIBRARY,1,103,119628,34.3671548,-86.9073381
999-080,SPRINGVILLE PUBLIC LIBRARY,1,115,86244,33.775701,-86.470638
AL0231-002,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,1,71,52944,34.9474142,-85.7173763
NEW,WEST BLOCTON PUBLIC LIBRARY,1,7,22504,33.1176014,-87.1112342
SOMERVILLE,CARBON HILL CITY LIBRARY,1,127,65859,33.8898908,-87.5289261
AL0240-001,OHATCHEE PUBLIC LIBRARY,1,15,116547,33.76504,-86.041867
AL0241-001,SOMERVILLE PUBLIC LIBRARY,1,103,119628,34.473359,-86.798895
AL0242-001,CHELSEA PUBLIC LIBRARY,1,117,204196,33.3401408,-86.6308683
AL0243-001,DUTTON PUBLIC LIBRARY,1,71,52944,34.6039372,-85.9181019
501-020,FORT DEPOSIT PUBLIC LIBRARY,1,85,10730,31.983509,-86.578207
104-010,SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY,1,3,195443,30.4871889,-87.7014627
514-005,CLAY PUBLIC LIBRARY,1,73,659197,33.7144443,-86.578427
999-084,ECLECITC PUBLIC LIBRARY,1,51,80808,32.6360012,-86.0349548
506-003,HOBSON CITY PUBLIC LIBRARY,1,15,116547,33.6204636,-85.8435944
512-008,MUNFORD PUBLIC LIBRARY,1,121,81339,33.5307623,-85.9544333
AL8004-001,SOUTHSIDE PUBLIC LIBRARY,1,55,103962,33.9203806,-86.0222279
AL8007-005,STEELE PUBLIC LIBRARY,1,115,86244,33.94427,-86.199287
AL0250-001,PINSON PUBLIC LIBRARY,1,73,659197,33.691476,-86.681386
AL8008-001,GLENCOE PUBLIC LIBRARY,1,55,103962,33.9559335,-85.9341081
AL8009-001,MAGNOLIA SPRINGS PUBLIC LIBRARY,1,3,195443,30.405049,-87.770505
AL0079-003,TOWN CREEK PUBLIC LIBRARY,1,79,33571,34.699337,-87.4061367
501-000,JEFFERSON COUNTY LIBRARY COOPERATIVE,1,73,659197,33.520858,-86.807252
508-000,MARENGO LIBRARY SYSTEM,1,91,20228,32.5173396,-87.8362042
511-000,PICKENS COUNTY COOPERATIVE LIBRARY,1,107,19383,33.2609751,-88.0939023
AL0182-006,MOUNT VERNON PUBLIC LIBRARY,1,97,414560,31.092219,-87.991731
AL8007-005,PRICEVILLE PUBLIC LIBRARY,1,103,119628,34.5261251,-86.8918683
AL8008-001,SARDIS CITY PUBLIC LIBRARY,1,55,103962,34.1735653,-86.1227193
AL8009-001,GREEN POND - WOODSTOCK LIBRARY,1,7,22504,33.2210885,-87.124932
AR001-002,JOHN GOULD FLETCHER BRANCH LIBRARY,5,119,391536,34.759167,-92.339135
AR001-003,DEE BROWN BRANCH LIBRARY,5,119,391536,34.669343,-92.349917
,ADOLPHINE F. TERRY BRANCH LIBRARY,5,119,391536,34.771553,-92.411173
AR001-005,AMY SANDERS BRANCH LIBRARY,5,119,391536,34.834881,-92.206436
AR001-006,ESTHER D. NIXON LIBRARY,5,119,391536,34.867087,-92.112767
AR001-007,MAX MILAM LIBRARY,5,105,10344,35.0055067,-92.8055398
AROO1-009,CENTRAL ARKANSAS LIBRARY SYSTEM,5,119,391536,34.746915,-92.266848
AR0001-011,MAUMELLE PUBLIC LIBRARY,5,119,391536,34.864624,-92.405797
AR0001-012,SUE COWAN WILLIAMS LIBRARY,5,119,391536,34.7328543,-92.2843651
AR0001-014,SIDNEY SANDERS MCMATH,5,119,391536,34.7343772,-92.3725386
AR0001-016,ROOSEVELT THOMPSON BRANCH LIBRARY,5,119,391536,34.768818,-92.454556
AR0001-13,OLEY E. ROOKER LIBRARY,5,119,391536,34.6592,-92.426131
AR002-009,GREENLAND PUBLIC LIBRARY,5,143,216753,35.993957,-94.17401
AR002-010,LINCOLN PUBLIC LIBRARY,5,143,216753,35.9498459,-94.4235013
AR002-011,PRAIRIE GROVE PUBLIC LIBRARY,5,143,216753,35.97494,-94.315406
AR002-012,WINSLOW PUBLIC LIBRARY,5,143,216753,35.7970312,-94.127252
AR002-013,WEST FORK PUBLIC LIBRARY,5,143,216753,35.925074,-94.186791
AR002-014,SPRINGDALE PUBLIC LIBRARY,5,143,216753,36.180738,-94.143087
AR002-015,ELKINS PUBLIC LIBRARY,5,143,216753,36.0049631,-94.0087018
